,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Working capitcal Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
1545,1,0.472188368,0.517335369,0.504470261,0.601298664,0.601298664,0.998970243,0.797385448,0.809287576,0.303514616,0.781543729,0.463489427,0.000281028,0.0,0.151911002,0.151911002,0.151911002,0.208565756,0.322487091,0.064022869,0.098119046,0.171198313,0.022136887,0.848182631,0.689646245,0.689646245,0.21762184,0.000416189,0.26478697,0.389888603,0.007138823,0.006117379,0.629446514,0.017283579,0.194032107,0.805967893,0.013768919,0.382743249,0.005365848,0.09808328,0.170198326,0.408457403,0.313343328,0.001363457,0.004635018,0.110483871,0.054818383,0.393704349,0.000476052,0.782804789,0.719796415,0.723904065,0.151600703,0.006927913,0.004284417,0.187697074,0.346508983,0.277120444,0.00090177,0.925837162,0.735762888,0.34046069,0.001649666,0.908932586,0.002195346,0.053696562,0.593924296,0.671576515,0.012092195,0.925837162,0.34046069,0.114169493,0.660341473,0.461577334,0.601140505,0.319246953,0.040522265,0,0.785071133,0.000333739,0.623790832,0.60129673,0.838587953,0.287313572,0.02785746,0.567689145,1,0.017894829
1612,1,0.460927217,0.516735717,0.513464318,0.597579959,0.597579959,0.998975443,0.797142246,0.809086811,0.303079075,0.781351588,0.462056818,0.000647065,0.0,0.160001686,0.160001686,0.160001686,0.204405786,0.318525854,0.010541918,0.095920528,0.160879717,0.022117244,0.848386582,0.688686914,0.688686914,0.217579338,0.000375239,0.263679667,0.377342498,0.004270189,0.002126672,0.62662669,0.017381154,0.194394897,0.805605103,0.005055628,0.384969905,0.006649727,0.095909261,0.159912525,0.399209296,0.04047976,0.00089071,0.007098545,0.020322581,0.026905395,0.393263382,0.078627801,0.728817461,0.143674712,0.209823867,0.008371913,0.002886704,0.000490073,0.090370335,0.341545388,0.276517106,0.003928301,0.437606216,0.729325569,0.333090519,0.039068349,0.926169248,0.002064688,0.016211915,0.593862347,0.671573357,0.511705842,0.437606216,0.333090519,0.133756493,0.643478991,0.459347003,0.570188624,0.314714617,0.066128963,0,0.780254279,0.024747428,0.625099091,0.597579161,0.837936896,0.287384416,0.026169768,0.557966614,1,0.017852093
1652,1,0.407838931,0.453663323,0.454735264,0.550281786,0.550281786,0.991888007,0.788407705,0.800862636,0.302644017,0.772372758,0.443760013,0.000293029,0.0,0.15199528,0.15199528,0.15199528,0.197314929,0.311770531,0.000423492,0.081345167,0.156360624,0.021540922,0.847984596,0.689106419,0.689106419,0.217559043,0.000389738,0.263583312,0.361340859,0.008014952,0.005772396,0.630346845,0.007105664,0.129395048,0.870604952,0.005285994,0.377908576,0.005365848,0.081375088,0.155395521,0.394951656,0.002998501,0.000292169,0.021716613,0.009516129,0.000675646,0.375952602,0.019711437,0.762996518,0.157796364,0.176214721,0.010535939,0.0070165,0.001327397,0.041733058,0.324324253,0.277248861,0.002933221,0.297024739,0.732831804,0.328139155,0.051455455,0.892879725,0.001924367,0.028330161,0.59427377,0.671438402,0.42827291,0.297024739,0.328139155,0.12653504,0.637080975,0.458127381,0.495898741,0.313597079,0.036223806,0,0.745255553,0.000274049,0.623773121,0.550281706,0.8358665,0.279932398,0.026713711,0.564759914,1,0.02866651
1695,1,0.39199532,0.456443524,0.4547888,0.603669698,0.603669698,0.99900872,0.797210863,0.809177559,0.303129348,0.78142443,0.460082367,0.000190019,0.0,0.177362943,0.177362943,0.177362943,0.163656992,0.31003749,0.081507025,0.113508672,0.112902011,0.022161319,0.848004583,0.688341794,0.688341794,0.217472835,0.000425273,0.262339247,0.365290041,0.007673611,0.004807938,0.630436912,0.023195543,0.212957644,0.787042356,0.005282602,0.385562636,0.005365848,0.113472405,0.119297187,0.414192757,0.214392804,0.000935347,0.006763813,0.076451613,0.024760954,0.395909183,0.007771189,0.792009139,0.55854723,0.689709672,0.151173266,0.006041747,0.004803795,0.166878716,0.337703899,0.277485421,0.004567639,0.748619457,0.73796092,0.341711699,0.008208899,0.919759233,0.00212726,0.064866789,0.593938171,0.671581566,0.232405416,0.748619457,0.341711699,0.129703449,0.663279583,0.461731556,0.544468662,0.321255436,0.037787499,0,0.756953011,0.006524272,0.623735164,0.603668531,0.833672421,0.291600911,0.026748832,0.564948161,1,0.015953019
1750,1,0.483157022,0.548353685,0.537127255,0.62507387,0.624454086,0.999058868,0.797442029,0.809363741,0.30342833,0.781626957,0.464497622,0.000552055,0.024395182,0.170452151,0.170452151,0.170452151,0.217925688,0.322239513,0.012583753,0.100968976,0.173834451,0.022118966,0.848031723,0.68943717,0.68943717,0.217583645,0.0007109,0.263954744,0.38244663,0.008305746,0.003935809,0.632459144,0.006474617,0.122622971,0.877377029,0.005216223,0.374804007,0.005365848,0.100941261,0.171759294,0.400609306,0.076461769,0.000592454,0.010687525,0.025806452,0.01147423,0.395683047,0.016489806,0.7799164,0.225258787,0.383837069,0.047352826,0.004743167,0.002894741,0.086515975,0.346902992,0.277757525,0.009550202,0.663969647,0.733990296,0.330079792,0.008317188,0.930413285,0.002260739,0.035047899,0.593960201,0.671576221,0.39073722,0.663969647,0.330079792,0.116104724,0.646093206,0.459928077,0.589539319,0.31507034,0.034990599,0,0.802265324,0.000767861,0.62367959,0.625071493,0.840540445,0.279474754,0.027410306,0.567019953,1,0.030426529
1819,1,0.445278604,0.474651112,0.492317576,0.586322951,0.586322951,0.998754285,0.797042364,0.808970285,0.30336718,0.781140359,0.46581616,0.000466047,0.0,0.157894737,0.15654629,0.15654629,0.179824147,0.324856759,0.015699442,0.080123768,0.147548392,0.022111017,0.848049192,0.689402863,0.689402863,0.217596328,0.000380155,0.263995928,0.384048657,0.002730725,0.002091737,0.629900618,0.016202956,0.189618164,0.810381836,0.005009716,0.384159094,0.006190285,0.08022701,0.150018852,0.39691301,0.068965517,0.001694176,0.00373329,0.027258065,0.007772865,0.386581036,0.016818534,0.703348113,0.129530564,0.15578277,0.023554539,0.002279243,0.001218431,0.10232991,0.34753548,0.276882549,0.001524017,0.51006269,0.726530953,0.33365585,0.05630423,0.90837685,0.001882834,0.019587427,0.59384604,0.671572241,0.628177076,0.51006269,0.33365585,0.13453686,0.642880717,0.459267872,0.606587885,0.314553773,0.099825429,0,0.75613015,0.032183925,0.624115071,0.586323607,0.834939038,0.286530073,0.026598062,0.564031829,1,0.018401556
1939,1,0.278213816,0.293120366,0.305530275,0.605990285,0.605990285,0.998705293,0.796701355,0.808649088,0.302873631,0.780869622,0.449636396,0.000241024,0.0,0.143103957,0.143103957,0.143103957,0.17434055,0.30964844,0.012946746,0.079798062,0.133840476,0.022032413,0.847932435,0.688950119,0.688950119,0.217525955,0.000338631,0.262308165,0.341874371,0.012723829,0.007990772,0.630545472,0.006427197,0.122109018,0.877890982,0.00691986,0.374040167,0.005365848,0.079779178,0.137267174,0.409075015,0.131934033,0.00071622,0.008830273,0.032741935,0.017390538,0.37713982,0.001863543,0.865992782,0.538535514,0.802597265,0.100133896,0.008249564,0.00447201,0.118599879,0.308194522,0.277315334,0.011902869,0.918805281,0.740039971,0.331508624,0.000136206,0.847514314,0.002021851,0.156562964,0.593983007,0.671547436,0.076242696,0.918805281,0.331508624,0.111108127,0.590476803,0.448393581,0.435488183,0.306234367,0.023020062,0,0.605229703,0.000408884,0.623787226,0.605985618,0.824988297,0.279440417,0.026770225,0.565056574,1,0.030572238
2084,1,0.330180861,0.325337985,0.353445045,0.579908906,0.579908906,0.99709133,0.792719086,0.804549955,0.299292378,0.776880419,0.455177273,0.000312031,0.0,0.148876996,0.148876996,0.148876996,0.17651508,0.313468204,0.001814964,0.079390929,0.139414024,0.021892572,0.847876921,0.689289641,0.689289641,0.217585092,0.000335062,0.263182352,0.363753213,0.004750687,0.001926419,0.630532801,0.006104378,0.118390422,0.881609578,0.005155906,0.376602331,0.005365848,0.079355774,0.138420934,0.397692729,0.014992504,0.000397675,0.015862213,0.011290323,0.003090346,0.372673617,0.017577271,0.73319751,0.150477095,0.261576262,0.04374874,0.002680292,0.002284798,0.101350777,0.325543806,0.276041239,0.005701123,0.807401787,0.730722119,0.330639946,0.00919023,0.878069904,0.001910226,0.079715955,0.593819877,0.671429322,0.43756214,0.807401787,0.330639946,0.114767776,0.610300051,0.452302046,0.506241911,0.309489952,0.059812557,0,0.646740268,0.000291766,0.62350571,0.579904785,0.828506937,0.279206212,0.026765023,0.565030625,1,0.031625042
2230,1,0.481402038,0.509158308,0.540018202,0.592167659,0.592167659,0.998810441,0.797129242,0.809106471,0.303401501,0.781353132,0.47155834,0.000360036,0.0,0.173444018,0.173444018,0.173444018,0.204311241,0.327014218,0.010768789,0.087696442,0.160051216,0.021929266,0.847877744,0.688978943,0.688978915,0.21754648,0.000412571,0.262948458,0.381515219,0.005855832,0.003162247,0.629511582,0.010990434,0.16174381,0.83825619,0.005015862,0.379749398,0.005365848,0.087669158,0.159241385,0.396444107,0.046476762,0.001207227,0.005234462,0.018225806,0.019969743,0.38194523,0.091325127,0.749841065,0.103037534,0.163967911,0.055332807,0.003644071,0.005531378,0.052720919,0.350202773,0.262394943,0.006064845,0.301728924,0.731855504,0.329245635,0.067705701,0.929911963,0.002008999,0.010692768,0.593912963,0.671513178,0.775263833,0.301728924,0.329245635,0.13463939,0.61320978,0.454579821,0.614472969,0.308471717,0.049029049,0,0.782104976,0.157063738,0.623865593,0.592163046,0.83863004,0.282749734,0.026602051,0.564060172,1,0.022229437
2231,1,0.102325355,0.121511121,0.112211574,0.58587613,0.58587613,0.998786061,0.796917027,0.808863393,0.303081975,0.781085061,0.455049781,0.000420042,0.0,0.138342253,0.138342253,0.138342253,0.132079039,0.310249699,0.038552868,0.06383845,0.099721323,0.021680732,0.847393399,0.674624249,0.674624249,0.215888948,0.000292066,0.259090379,0.332578891,0.009324152,0.003909608,0.630546499,0.016878688,0.192399553,0.807600447,0.019092177,0.385388172,0.005365848,0.063828228,0.104630118,0.420446583,0.335832084,0.002095909,0.003017714,0.083225806,0.117409632,0.32366975,0.000577937,0.835096186,0.481542466,0.871193536,0.052044737,0.004969557,0.001583588,0.174300223,0.324137724,0.277639351,0.011594653,0.865910433,0.741835042,0.339240065,0.002912659,0.829936989,0.001824394,0.132305381,0.593935032,0.671570986,0.00855984,0.865910433,0.339240065,0.117693828,0.636167362,0.458372811,0.46242428,0.312776332,0.03125623,0,0.481836251,0.000692242,0.623637159,0.585875077,0.798727722,0.287019925,0.02677079,0.565059373,1,0.018077206
2232,1,0.480914542,0.546936328,0.529096847,0.596722351,0.596707938,0.998984687,0.797391535,0.809314787,0.30349528,0.781572782,0.466574403,0.000452045,0.268954348,0.211411234,0.211411234,0.211411234,0.226151083,0.343425055,0.313928339,0.13052683,0.183023273,0.022029885,0.847964774,0.689182997,0.689182968,0.217568543,0.000395627,0.263261611,0.383266272,0.011277344,0.004246482,0.631213956,0.01041319,0.157722889,0.842277111,0.044415006,0.373456383,0.005365848,0.130522579,0.182075258,0.414869317,0.629685157,0.003276759,0.001929834,0.15483871,0.291699837,0.415413491,0.000344209,0.877083539,0.497424983,0.995453215,0.136517794,0.005421317,0.004377196,0.165383612,0.356231824,0.277537187,0.015468557,1.0,0.743084629,0.335502203,0.0,0.935858288,0.002268309,0.041371223,0.593933283,0.671572916,0.003355402,1.0,0.335502203,0.110933234,0.648149562,0.46011941,0.644001488,0.315606249,0.025933847,0,0.805239668,0.001535251,0.623680826,0.596719412,0.840960187,0.28233094,0.026948173,0.565810229,1,0.022886277
2233,1,0.242821625,0.119930222,0.212966433,0.589566007,0.589566007,0.998155057,0.796048249,0.807895375,0.302883782,0.780258252,0.47170093,0.0,0.0,0.143525347,0.143525347,0.143525347,0.160347925,0.320258895,0.009301692,0.06025568,0.125028244,0.021915929,0.847876721,0.68854556,0.688557159,0.217515682,0.000297456,0.260807671,0.388621884,0.019287303,0.011399436,0.630611567,0.002866158,0.070441697,0.929558303,0.006267637,0.369637181,0.005365848,0.061157523,0.125435488,0.398968145,0.104947526,0.000480862,0.01313312,0.022258065,0.01213225,0.35936546,0.002611976,0.878322659,0.495265796,0.678010225,0.329174236,0.013604342,0.026127862,0.066522059,0.367748093,0.277193286,0.015019852,0.872924244,0.738864398,0.328487015,0.0,0.795534997,0.001898239,0.191675288,0.59399787,0.671628502,0.139284648,0.872924244,0.328487015,0.110933234,0.750771672,0.497083856,0.62831437,0.327806243,0.015206208,0,0.423755289,0.000522097,0.623811586,0.589563174,0.817336712,0.276857685,0.026790862,0.565156988,1,0.054710346
2234,1,0.519816702,0.484627126,0.502917715,0.626435953,0.626435953,0.999068458,0.797464026,0.809120402,0.303446457,0.781406044,0.463083465,0.000471047,0.0,0.143061818,0.143061818,0.143061818,0.205823958,0.318914904,0.01225101,0.101376109,0.173608496,0.022556506,0.848202818,0.689585825,0.689585825,0.217613849,0.000390711,0.264964139,0.381068142,0.008038664,0.003179091,0.629881098,0.013526478,0.176890286,0.823109714,0.00540838,0.380159836,0.005365848,0.101332096,0.172649121,0.405063885,0.101949025,0.00131882,0.004792991,0.036129032,0.011935432,0.396225775,0.006214006,0.784128022,0.289193519,0.480867056,0.045345349,0.004692314,0.00215185,0.11158794,0.343727902,0.27780544,0.008992132,0.597762921,0.73535278,0.333471656,0.012095712,0.872555421,0.002139055,0.066358245,0.593945051,0.671524917,0.242020428,0.597762921,0.333471656,0.124529758,0.57760903,0.449818817,0.582128052,0.299493431,0.036120778,0,0.760639179,0.00024095,0.623686623,0.626436379,0.835992408,0.284588574,0.027249132,0.566681876,1,0.020002589
2385,1,0.258665237,0.190580026,0.290218962,0.598329466,0.598329466,0.998971399,0.794536741,0.806645611,0.298535377,0.779592005,0.457104753,0.00029603,0.0,0.152290253,0.152290253,0.152290253,0.154391604,0.314670722,0.006836366,0.095513395,0.098892822,0.021986094,0.847927471,0.680421693,0.680421693,0.216917672,0.000298255,0.259982439,0.373095265,0.005216208,0.00129634,0.630586225,0.006436316,0.122199716,0.877800284,0.005630849,0.374062534,0.005573023,0.095526569,0.098868864,0.395858649,0.046476762,0.002037069,0.003105667,0.015483871,0.016958712,0.392539744,0.013744932,0.741461525,0.196752533,0.244623407,0.021977286,0.004123758,0.001337891,0.086880706,0.331980008,0.276118452,0.003176803,0.669139266,0.731278172,0.330086604,0.007472209,0.873295445,0.00195892,0.169350507,0.593899173,0.67153138,0.20078334,0.669139266,0.330086604,0.1139173,0.612871451,0.453044112,0.53005792,0.309788958,0.054743999,0,0.527263385,0.010590218,0.621223162,0.598325248,0.818822907,0.279446881,0.0267854,0.565130796,1,0.030544645
2544,1,0.505971823,0.462276494,0.531452433,0.560904596,0.560861356,0.998283893,0.796460642,0.808441553,0.303334792,0.780608709,0.463090176,0.000241024,0.0,0.13926931,0.13926931,0.13926931,0.191264064,0.320046686,0.005444893,0.078006677,0.150937712,0.022194774,0.848108083,0.689597482,0.689597482,0.217615883,0.000355625,0.265571796,0.378730301,0.000876128,0.00052465,0.63020849,0.032987716,0.232638994,0.767361006,0.004966168,0.403141028,0.010327703,0.078256551,0.15115753,0.396504395,0.031484258,0.003631826,0.00174112,0.022580645,0.021981993,0.342382578,0.100866619,0.654064395,0.03892962,0.075041023,0.018071466,0.000472907,0.000721148,0.132788714,0.343457653,0.276921125,0.00140039,0.542162451,0.71364326,0.342281046,0.137838302,0.883764848,0.00160321,0.013618633,0.593627619,0.671522659,0.650541511,0.542162451,0.342281046,0.159270336,0.622061053,0.456964114,0.585529192,0.305637006,0.257160081,0,0.745955082,0.127167966,0.623995531,0.560899384,0.829412669,0.298702796,0.026677128,0.564548916,1,0.014261509
2707,1,0.374201726,0.433329699,0.418705498,0.598415947,0.598488015,0.998870757,0.797193847,0.809133031,0.303388208,0.781367167,0.465462201,0.000825083,0.0,0.147949939,0.147949939,0.147949939,0.17055876,0.327332532,0.049987144,0.074261054,0.136476614,0.022092338,0.84805745,0.689526703,0.689526703,0.217607126,0.000334538,0.26475278,0.419246675,0.0038003,0.001874017,0.630023561,0.019468534,0.201922786,0.798077214,0.007406677,0.383531693,0.005504777,0.074266777,0.135427193,0.406855094,0.226386807,0.001186938,0.0053301,0.07983871,0.194083692,0.333868524,0.005581683,0.68698441,0.258956535,0.43815656,0.083714003,0.002187035,0.002141833,0.20737915,0.352707148,0.27656393,0.004521196,0.984534652,0.723732215,0.343256528,0.0,0.90022878,0.002083592,0.097371598,0.593891766,0.671570854,0.033896087,0.984534652,0.343256528,0.110933234,0.637887492,0.458633158,0.642802305,0.313099434,0.07373696,0,0.712524815,0.004371597,0.623522312,0.598412182,0.827981411,0.288897943,0.026631541,0.564261908,1,0.017040807
2790,1,0.451031053,0.508340602,0.498581295,0.600015855,0.600412228,0.998994046,0.797335231,0.809264401,0.303377331,0.781522816,0.461533429,0.000469047,0.0,0.155619232,0.155619232,0.155619232,0.202325801,0.318278277,0.065414341,0.105447439,0.155984033,0.022089604,0.84823298,0.689608533,0.689608533,0.21761798,0.000444862,0.264758219,0.377566037,0.006849277,0.004905257,0.629525965,0.024912684,0.217220425,0.782779575,0.005579069,0.380628429,0.005570586,0.105313726,0.158494834,0.423696751,0.233883058,0.000722307,0.008760252,0.105806452,0.053326087,0.397887881,0.00556791,0.776769171,0.629288694,0.74567932,0.05293715,0.005630815,0.001396249,0.201149677,0.341044604,0.277719568,0.003501848,0.887530732,0.735944907,0.345887231,0.001588466,0.920091096,0.002165671,0.04445667,0.593925952,0.671571213,0.101167285,0.887530732,0.345887231,0.115064757,0.639815977,0.458905768,0.567349999,0.313488859,0.042175441,0,0.779217467,0.001804039,0.623675495,0.600013858,0.837163998,0.292846085,0.026518418,0.563405518,1,0.015560825
2900,1,0.407400185,0.442651548,0.438085551,0.60934865,0.609319823,0.998786061,0.797106415,0.808996194,0.303412619,0.781229763,0.461395872,0.00050205,0.0,0.152121697,0.152121697,0.152121697,0.17850052,0.317570913,0.024093652,0.075563879,0.146192664,0.022020118,0.847590316,0.688101644,0.688101644,0.217444267,0.000350035,0.262483002,0.376243434,0.008249584,0.005787368,0.630184176,0.016376221,0.190343743,0.809656257,0.00509837,0.387515294,0.005365848,0.075585845,0.145185129,0.402230371,0.110944528,0.000580281,0.010891609,0.03983871,0.011709237,0.385122453,0.010115911,0.787303407,0.499944411,0.490401223,0.040788388,0.008191136,0.001946584,0.110955593,0.340664132,0.277017469,0.000507658,0.552091137,0.736148549,0.334339907,0.017050606,0.90882511,0.002089224,0.082677205,0.593943384,0.671575818,0.464825011,0.552091137,0.334339907,0.132919042,0.648548051,0.460031593,0.564677557,0.31602508,0.035221066,0,0.72783823,0.000781997,0.623797361,0.609344366,0.831254771,0.286655762,0.026645497,0.564352823,1,0.018315802
3011,1,0.473212109,0.544265155,0.52850795,0.597745716,0.597788956,0.998965506,0.797395824,0.809325724,0.303542653,0.781567448,0.454420707,0.000367037,0.0,0.184610847,0.184610847,0.184610847,0.215089345,0.300452713,0.047431069,0.096327661,0.172629359,0.022032397,0.84793727,0.689442999,0.689442999,0.217571576,0.000443839,0.264038666,0.347136843,0.004723854,0.003844729,0.632047164,0.007608131,0.134413641,0.865586359,0.00567893,0.376490495,0.005758263,0.096218672,0.171487821,0.40116797,0.175412294,0.000937376,0.006751858,0.044677419,0.106749115,0.393715655,0.023802837,0.726489255,0.299633299,0.355758673,0.017460505,0.003910501,0.000671563,0.137790424,0.320293692,0.276581487,0.002456708,0.973240389,0.730098213,0.332837721,0.000302186,0.938484043,0.002281878,0.018576178,0.593900599,0.671568893,0.162322234,0.973240389,0.332837721,0.111120196,0.63558278,0.457885614,0.475735353,0.313311433,0.060134727,0,0.801593648,0.006844196,0.623280056,0.597741857,0.840519507,0.280296596,0.027615992,0.567367278,1,0.027470862
3012,1,0.38741286,0.444614043,0.430751111,0.59321985,0.59321985,0.998838635,0.797232167,0.80916519,0.303522351,0.781413062,0.45835619,0.000636064,0.0,0.165479752,0.165479752,0.165479752,0.163656992,0.307632454,0.075336147,0.052438726,0.129697974,0.021953635,0.847992972,0.689435526,0.689435785,0.217598203,0.000340877,0.264079073,0.3591893,0.00802868,0.005418678,0.630439652,0.019298006,0.201348369,0.798651631,0.007349781,0.373930568,0.006038559,0.052388164,0.128828897,0.411896472,0.226386807,0.001089548,0.005800604,0.070967742,0.050990703,0.37122634,0.001762211,0.798369044,0.576590506,0.689679577,0.159874462,0.006524994,0.005306666,0.159739519,0.333725614,0.277368058,0.004236797,0.757264835,0.738049001,0.339260351,0.0,0.891757808,0.001975314,0.039000923,0.593934551,0.671542593,0.034834601,0.757264835,0.339260351,0.110933234,0.55415589,0.447951678,0.519805578,0.288891424,0.036164154,0,0.737801885,0.004405106,0.623769867,0.59321681,0.831685223,0.288774375,0.026738899,0.56489626,1,0.01710051
3127,1,0.477989568,0.538323157,0.529632207,0.616966229,0.616930195,0.999190361,0.797472741,0.809361267,0.303206934,0.781617694,0.463412261,0.000445045,0.379694301,0.218659138,0.218659138,0.218659138,0.215940248,0.320612577,0.006458248,0.102108949,0.172554041,0.022123296,0.848061885,0.689645408,0.689645408,0.217903801,0.00048424,0.263923662,0.378897955,0.00840247,0.002406153,0.633104683,0.002629059,0.065906823,0.934093177,0.005929847,0.372200464,0.006184801,0.102097481,0.171103235,0.394359499,0.023988006,0.000817668,0.007726168,0.012258065,0.020257627,0.407442165,0.042561417,0.772502639,0.281605041,0.277115537,0.004187804,0.008316326,0.000356131,0.062058027,0.345942691,0.277020486,0.000579582,0.867257421,0.733086713,0.328289628,0.002953528,0.932301129,0.002269321,0.008616534,0.594018597,0.671492435,0.187754228,0.867257421,0.328289628,0.111941858,0.621767783,0.451376431,0.576245497,0.312019021,0.034596466,0,0.797930737,0.021719979,0.61942679,0.616961618,0.840158823,0.276685702,0.027788908,0.56760546,1,0.058526706
3128,1,0.324477161,0.351504579,0.344236844,0.585205898,0.584636561,0.998601879,0.796539496,0.808424758,0.302807405,0.780568007,0.45995823,0.000534053,0.0,0.150815389,0.150815389,0.150815389,0.163184268,0.315979345,0.011555273,0.075889586,0.13451834,0.022194489,0.848089578,0.689535331,0.689535331,0.21760627,0.000333291,0.265626967,0.370869193,0.002032443,0.001730533,0.63041294,0.009838682,0.153520573,0.846479427,0.004715752,0.377835883,0.005365848,0.075878971,0.133956715,0.395921615,0.076461769,0.000990129,0.006389801,0.023387097,0.075026071,0.302288505,0.0,0.680878169,0.127973129,0.144971329,0.029816657,0.001827635,0.001271801,0.12420079,0.337343136,0.276930742,0.000887104,0.768011135,0.725951184,0.332978086,0.023882779,0.898300689,0.001923699,0.07296158,0.593833824,0.671578644,0.0,0.768011135,0.332978086,0.117943738,0.649777717,0.460412527,0.548160418,0.315890784,0.129762657,0,0.665136031,0.000565213,0.623173501,0.585206777,0.827470273,0.281914638,0.026725414,0.564824123,1,0.023614591
3217,1,0.420416321,0.491768426,0.468065742,0.588441748,0.588513815,0.99879126,0.797132424,0.809071318,0.303447182,0.781186254,0.461677696,0.000274027,0.0,0.153512284,0.153512284,0.153512284,0.195140399,0.317889227,0.01147965,0.086149336,0.159674625,0.02200727,0.848057039,0.689522722,0.689522722,0.217597304,0.000408104,0.264353374,0.376914049,0.004196555,0.001932034,0.630137258,0.01374169,0.178008888,0.821991112,0.005134994,0.379195809,0.005365848,0.086122103,0.15870598,0.399901932,0.065967016,0.001227517,0.005151633,0.025645161,0.016221377,0.382781936,0.020339537,0.724527724,0.118639624,0.237793448,0.042327697,0.002053786,0.002159332,0.103767665,0.341135666,0.276317871,0.005887591,0.551353348,0.729236348,0.333025821,0.013185987,0.911340548,0.001988522,0.018426157,0.593874196,0.671582461,0.340420998,0.551353348,0.333025821,0.118441372,0.651111394,0.460451514,0.567371842,0.316472177,0.067217524,0,0.769893781,0.012444185,0.607437939,0.588442913,0.837025222,0.284744718,0.026657169,0.564426748,1,0.019850983
3315,1,0.397894018,0.3039686,0.363777504,0.593428847,0.593428847,0.998690503,0.796867086,0.808553263,0.303194365,0.780942043,0.454499551,0.00045554549999999997,0.0,0.139016476,0.139016476,0.139016476,0.198354921,0.316156186,0.005807886,0.087859295,0.159222716,0.022268621,0.848076402,0.689510805,0.689510805,0.217610806,0.000343098,0.265396959,0.365131702,0.017131304,0.016032075,0.630611225,0.002606261,0.065453336,0.934546664,0.052821485,0.371904098,0.005365848,0.087872718,0.15820828,0.394272417,0.107946027,0.004447465,0.001421758,0.023064516,0.038899578,0.356934488,0.000325812,0.862317969,0.629560109,0.629033939,0.475348076,0.016558376,0.036162778,0.069426178,0.320432605,0.277006631,0.001831833,0.977709768,0.737863594,0.32853575,0.0,0.762047122,0.0019653,0.108660161,0.594000588,0.671601092,0.004591796,0.977709768,0.32853575,0.110933234,0.68973841,0.476857197,0.5201406,0.320189771,0.017124479,0,0.627605077,0.000132302,0.624101815,0.59342749,0.829991744,0.276669096,0.026790628,0.565155875,1,0.058930149
3316,1,0.335543314,0.372546882,0.375394828,0.596700731,0.596700731,0.998864633,0.797102542,0.809045799,0.303241738,0.781291798,0.45822702,0.000364036,0.0,0.14339893,0.14339893,0.14339893,0.184078661,0.313680413,0.024970885,0.084032245,0.144987572,0.022043396,0.848023582,0.689461523,0.689461523,0.217597742,0.000336061,0.26442564,0.359729518,0.007465187,0.00483102,0.630545814,0.013909483,0.17888563,0.82111437,0.005313914,0.372656755,0.005365848,0.084338919,0.14469497,0.404730294,0.220389805,0.004141093,0.001526789,0.053709677,0.05439537,0.374550553,0.012490841,0.786466513,0.461164476,0.661080019,0.259600402,0.005054106,0.008378276,0.164301565,0.332315877,0.277810417,0.006579407,0.876803183,0.735653726,0.337090964,0.002115402,0.860451365,0.002019245,0.078886476,0.593931097,0.671571363,0.210149038,0.876803183,0.337090964,0.114244195,0.640395051,0.458911603,0.516563479,0.313971661,0.038808031,0,0.698641688,0.001071166,0.623665844,0.596699274,0.828696643,0.284866621,0.026770945,0.565060143,1,0.019735854
